job_id,recruiter_id,company_id,company_name,job_title,category,industry,employment_type,experience_level,work_mode,city,state,country,experience_min_years,experience_max_years,salary_min,salary_max,salary_period,currency,salary_min_lpa,salary_max_lpa,skills_required,education,openings,benefits,job_description,posted_date,application_deadline,status,applicants_count,views_count,featured
JOB00899,REC0021,CMP009,Zenith Soft India Pvt Ltd,Junior Full Stack Developer,Engineering,Information Technology,Full-time,Junior,Hybrid,Hyderabad,Telangana,India,1,3,750000,1000000,Per Year,INR,7.5,10.0,React|Node.js|MongoDB|REST APIs|Git,B.E/B.Tech,8,Gym Membership|Work From Home Allowance|Stock Options (ESOPs),"Zenith Soft India Pvt Ltd is hiring a Junior Full Stack Developer for its Hyderabad team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Apply MongoDB best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to React and Node.js. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of React, Node.js, MongoDB, REST APIs. Ability to work in a fast-paced environment.",2026-08-16,2026-10-19,Active,313,2191,False
JOB00900,REC0059,CMP024,Urbankart Ltd,Senior Digital Marketing Manager,Marketing,E-commerce & Retail,Full-time,Senior,Hybrid,Hyderabad,Telangana,India,6,8,1250000,1600000,Per Year,INR,12.5,16.0,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,B.Sc,2,Paid Time Off|Relocation Assistance|Flexible Hours,"Urbankart Ltd is hiring a Senior Digital Marketing Manager for its Hyderabad team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Apply Meta Ads best practices and continuously improve existing processes. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Good analytical and problem-solving abilities.",2026-09-07,2026-11-02,Active,13,91,False
JOB00901,REC0064,CMP026,Freshbasket Co,Senior Supply Chain Analyst,Operations,E-commerce & Retail,Full-time,Senior,On-site,Chennai,Tamil Nadu,India,6,8,950000,1300000,Per Year,INR,9.5,13.0,Logistics|SAP|Excel|Inventory Planning|Forecasting,Any Graduate,1,Annual Retreat|Meal Coupons|Health Insurance|Work From Home Allowance|Gym Membership,"Freshbasket Co is hiring a Senior Supply Chain Analyst for its Chennai team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Logistics and SAP. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Apply Excel best practices and continuously improve existing processes. Requirements: hands-on knowledge of Logistics, SAP, Excel, Inventory Planning. Team player with ownership mindset.",2026-09-05,2026-10-04,Active,26,364,False
JOB00902,REC0063,CMP026,Freshbasket Co,Digital Marketing Manager,Marketing,E-commerce & Retail,Full-time,Mid-Level,Hybrid,Chennai,Tamil Nadu,India,3,7,950000,1350000,Per Year,INR,9.5,13.5,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,MBA,5,Gym Membership|Learning & Development Budget|Performance Bonus,"Freshbasket Co is hiring a Digital Marketing Manager for its Chennai team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 3-7 years of relevant experience. Key responsibilities: (1) Apply Meta Ads best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to SEO and Google Ads. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Team player with ownership mindset.",2026-09-03,2026-11-13,Active,44,572,False
JOB00903,REC0113,CMP046,ClearView Partners India Pvt Ltd,Senior Management Consultant,Consulting,Consulting & Services,Full-time,Senior,On-site,Hyderabad,Telangana,India,6,10,2050000,2550000,Per Year,INR,20.5,25.5,Problem Solving|PowerPoint|Excel|Market Research|Client Management,BBA,15,Stock Options (ESOPs)|Work From Home Allowance|Performance Bonus|Annual Retreat|Paid Time Off,"ClearView Partners India Pvt Ltd is hiring a Senior Management Consultant for its Hyderabad team (on-site). As a leading player in Consulting & Services, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Apply Excel best practices and continuously improve existing processes. (4) Design, build and maintain solutions related to Problem Solving and PowerPoint. Requirements: hands-on knowledge of Problem Solving, PowerPoint, Excel, Market Research. Strong communication skills.",2026-08-13,2026-09-23,Active,146,1898,False
JOB00904,REC0065,CMP027,MediCore Ltd,Junior Medical Sales Representative,Sales,Healthcare & Pharma,Full-time,Junior,Hybrid,Pune,Maharashtra,India,1,5,650000,850000,Per Year,INR,6.5,8.5,Pharma Sales|Doctor Detailing|Territory Planning|Communication|CRM,BBA,20,Annual Retreat|Performance Bonus|Gym Membership|Meal Coupons,"MediCore Ltd is hiring a Junior Medical Sales Representative for its Pune team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to Pharma Sales and Doctor Detailing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Apply Territory Planning best practices and continuously improve existing processes. Requirements: hands-on knowledge of Pharma Sales, Doctor Detailing, Territory Planning, Communication. Good analytical and problem-solving abilities.",2026-08-11,2026-09-22,Active,228,2736,False
JOB00905,REC0008,CMP004,Infravia Pvt Ltd,DevOps Engineer Intern,DevOps & Cloud,Information Technology,Internship,Fresher,Hybrid,Pune,Maharashtra,India,0,0,25000,30000,Per Month,INR,,,Kubernetes|Docker|Jenkins|Terraform|AWS,B.E/B.Tech,3,Referral Bonus|Flexible Hours|Annual Retreat|Learning & Development Budget,"Infravia Pvt Ltd is hiring a DevOps Engineer Intern for its Pune team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Apply Jenkins best practices and continuously improve existing processes. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Kubernetes, Docker, Jenkins, Terraform. Ability to work in a fast-paced environment.",2026-08-06,2026-09-18,Closed,292,2336,False
JOB00906,REC0055,CMP023,Bazaarly Technologies Pvt Ltd,Senior Digital Marketing Manager,Marketing,E-commerce & Retail,Full-time,Senior,Remote,Mumbai,Maharashtra,India,6,10,1200000,1550000,Per Year,INR,12.0,15.5,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,MBA,2,Health Insurance|Meal Coupons|Learning & Development Budget|Gym Membership|Paid Time Off,"Bazaarly Technologies Pvt Ltd is hiring a Senior Digital Marketing Manager for its Mumbai team (remote). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to SEO and Google Ads. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Strong communication skills.",2026-09-03,2026-10-07,Active,36,396,False
JOB00907,REC0035,CMP014,PayNest Pvt Ltd,Compliance Officer Intern,Legal & Compliance,Fintech & Banking,Internship,Fresher,On-site,Mumbai,Maharashtra,India,0,0,8000,13000,Per Month,INR,,,RBI Regulations|AML|KYC|Audit|Risk Assessment,Any Graduate,20,Relocation Assistance|Flexible Hours|Paid Time Off,"PayNest Pvt Ltd is hiring a Compliance Officer Intern for its Mumbai team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Apply KYC best practices and continuously improve existing processes. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of RBI Regulations, AML, KYC, Audit. Team player with ownership mindset.",2026-08-11,2026-09-13,Closed,257,3084,False
JOB00908,REC0034,CMP014,PayNest Pvt Ltd,Associate Financial Analyst,Finance,Fintech & Banking,Full-time,Fresher,Remote,Remote (India),Pan-India,India,0,1,350000,500000,Per Year,INR,3.5,5.0,Financial Modeling|Excel|Forecasting|Power BI|Accounting,Any Graduate,20,Performance Bonus|Annual Retreat|Relocation Assistance|Work From Home Allowance|Health Insurance,"PayNest Pvt Ltd is hiring a Associate Financial Analyst for its Remote (India) team (remote). As a leading player in Fintech & Banking, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Apply Forecasting best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to Financial Modeling and Excel. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Financial Modeling, Excel, Forecasting, Power BI. Team player with ownership mindset.",2026-09-10,2026-11-10,Active,88,704,False
JOB00909,REC0049,CMP020,Wealthora Technologies Pvt Ltd,Financial Analyst,Finance,Fintech & Banking,Full-time,Mid-Level,Hybrid,Bengaluru,Karnataka,India,3,6,800000,1100000,Per Year,INR,8.0,11.0,Financial Modeling|Excel|Forecasting|Power BI|Accounting,BBA,15,Paid Time Off|Meal Coupons|Learning & Development Budget|Health Insurance|Annual Retreat|Gym Membership,"Wealthora Technologies Pvt Ltd is hiring a Financial Analyst for its Bengaluru team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Design, build and maintain solutions related to Financial Modeling and Excel. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Financial Modeling, Excel, Forecasting, Power BI. Ability to work in a fast-paced environment.",2026-09-05,2026-10-16,Active,34,476,False
JOB00910,REC0122,CMP049,Airwave Telecom Pvt Ltd,Network Engineer,Engineering,Media & Telecom,Full-time,Mid-Level,Remote,Remote (India),Pan-India,India,3,5,1000000,1500000,Per Year,INR,10.0,15.0,Cisco|Routing & Switching|BGP|Firewalls|Troubleshooting,M.Tech,1,Meal Coupons|Paid Time Off|Annual Retreat|Referral Bonus,"Airwave Telecom Pvt Ltd is hiring a Network Engineer for its Remote (India) team (remote). As a leading player in Media & Telecom, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Design, build and maintain solutions related to Cisco and Routing & Switching. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Cisco, Routing & Switching, BGP, Firewalls. Willingness to learn new technologies.",2026-08-03,2026-10-21,Active,465,3255,False
JOB00911,REC0058,CMP024,Urbankart Ltd,Digital Marketing Manager,Marketing,E-commerce & Retail,Part-time,Fresher,Hybrid,Hyderabad,Telangana,India,0,1,200000,300000,Per Year,INR,2.0,3.0,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,MBA,3,Referral Bonus|Paid Time Off|Relocation Assistance|Annual Retreat|Meal Coupons|Work From Home Allowance,"Urbankart Ltd is hiring a Digital Marketing Manager for its Hyderabad team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to SEO and Google Ads. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Meta Ads best practices and continuously improve existing processes. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Good analytical and problem-solving abilities.",2026-09-03,2026-10-06,Active,52,364,False
JOB00912,REC0109,CMP044,Pinnacle Advisory Pvt Ltd,Senior Business Analyst,Business,Consulting & Services,Contract,Senior,Remote,Remote (India),Pan-India,India,6,10,1450000,1950000,Per Year,INR,14.5,19.5,Requirement Gathering|SQL|Excel|Process Mapping|Stakeholder Management,B.E/B.Tech,10,Paid Time Off|Annual Retreat|Stock Options (ESOPs)|Health Insurance|Meal Coupons,"Pinnacle Advisory Pvt Ltd is hiring a Senior Business Analyst for its Remote (India) team (remote). As a leading player in Consulting & Services, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Apply Excel best practices and continuously improve existing processes. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Requirement Gathering, SQL, Excel, Process Mapping. Good analytical and problem-solving abilities.",2026-08-18,2026-09-28,Active,59,767,False
JOB00913,REC0034,CMP014,PayNest Pvt Ltd,Junior Financial Analyst,Finance,Fintech & Banking,Full-time,Junior,On-site,Mumbai,Maharashtra,India,1,4,650000,850000,Per Year,INR,6.5,8.5,Financial Modeling|Excel|Forecasting|Power BI|Accounting,B.E/B.Tech,8,Gym Membership|Stock Options (ESOPs)|Learning & Development Budget|Health Insurance,"PayNest Pvt Ltd is hiring a Junior Financial Analyst for its Mumbai team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to Financial Modeling and Excel. (4) Apply Forecasting best practices and continuously improve existing processes. Requirements: hands-on knowledge of Financial Modeling, Excel, Forecasting, Power BI. Strong communication skills.",2026-09-03,2026-10-18,Active,107,1391,False
JOB00914,REC0069,CMP028,HealthBridge Technologies Pvt Ltd,Senior Medical Coder,Healthcare Ops,Healthcare & Pharma,Full-time,Senior,Remote,Pune,Maharashtra,India,6,8,700000,950000,Per Year,INR,7.0,9.5,ICD-10|CPT|Medical Terminology|Coding Audits|HIPAA,B.Com,8,Relocation Assistance|Performance Bonus|Paid Time Off|Work From Home Allowance|Learning & Development Budget,"HealthBridge Technologies Pvt Ltd is hiring a Senior Medical Coder for its Pune team (remote). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to ICD-10 and CPT. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Apply Medical Terminology best practices and continuously improve existing processes. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of ICD-10, CPT, Medical Terminology, Coding Audits. Willingness to learn new technologies.",2026-08-17,2026-10-01,Active,128,768,False
JOB00915,REC0026,CMP010,Techvantage India Pvt Ltd,Junior iOS Developer,Engineering,Information Technology,Full-time,Junior,Hybrid,Hyderabad,Telangana,India,1,5,900000,1200000,Per Year,INR,9.0,12.0,Swift|SwiftUI|Xcode|Core Data|REST APIs,B.E/B.Tech,3,Flexible Hours|Gym Membership|Referral Bonus|Stock Options (ESOPs)|Paid Time Off,"Techvantage India Pvt Ltd is hiring a Junior iOS Developer for its Hyderabad team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Apply Xcode best practices and continuously improve existing processes. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Design, build and maintain solutions related to Swift and SwiftUI. Requirements: hands-on knowledge of Swift, SwiftUI, Xcode, Core Data. Team player with ownership mindset.",2026-08-13,2026-09-28,Active,241,2892,False
JOB00916,REC0121,CMP049,Airwave Telecom Pvt Ltd,Backend Developer,Engineering,Media & Telecom,Full-time,Mid-Level,Remote,Remote (India),Pan-India,India,3,6,1150000,1650000,Per Year,INR,11.5,16.5,Java|Spring Boot|Kafka|Redis|MySQL,B.E/B.Tech,2,Stock Options (ESOPs)|Gym Membership|Paid Time Off|Performance Bonus,"Airwave Telecom Pvt Ltd is hiring a Backend Developer for its Remote (India) team (remote). As a leading player in Media & Telecom, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Apply Kafka best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Design, build and maintain solutions related to Java and Spring Boot. Requirements: hands-on knowledge of Java, Spring Boot, Kafka, Redis. Strong communication skills.",2026-08-04,2026-10-13,Active,415,5395,False
JOB00917,REC0112,CMP045,Orbit Business Services Solutions Pvt Ltd,SAP Consultant,Consulting,Consulting & Services,Contract,Mid-Level,On-site,Hyderabad,Telangana,India,3,5,1450000,1850000,Per Year,INR,14.5,18.5,SAP FICO|SAP MM|ABAP|Configuration|Integration,B.Sc,10,Learning & Development Budget|Gym Membership|Stock Options (ESOPs)|Annual Retreat|Relocation Assistance|Meal Coupons,"Orbit Business Services Solutions Pvt Ltd is hiring a SAP Consultant for its Hyderabad team (on-site). As a leading player in Consulting & Services, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to SAP FICO and SAP MM. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Apply ABAP best practices and continuously improve existing processes. Requirements: hands-on knowledge of SAP FICO, SAP MM, ABAP, Configuration. Ability to work in a fast-paced environment.",2026-09-18,2026-11-14,Active,16,240,False
JOB00918,REC0025,CMP010,Techvantage India Pvt Ltd,Senior Manual Tester,Quality Assurance,Information Technology,Full-time,Senior,On-site,Noida,Uttar Pradesh,India,6,8,1100000,1500000,Per Year,INR,11.0,15.0,Test Cases|JIRA|SQL|Regression Testing|Agile,MBA,1,Meal Coupons|Gym Membership|Stock Options (ESOPs)|Work From Home Allowance|Learning & Development Budget,"Techvantage India Pvt Ltd is hiring a Senior Manual Tester for its Noida team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Apply SQL best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Test Cases, JIRA, SQL, Regression Testing. Ability to work in a fast-paced environment.",2026-09-11,2026-10-07,Active,20,180,True
JOB00919,REC0077,CMP031,Genomix Ltd,QA Executive - Pharma,Quality Assurance,Healthcare & Pharma,Full-time,Fresher,Hybrid,Bengaluru,Karnataka,India,0,1,350000,450000,Per Year,INR,3.5,4.5,GMP|SOPs|Audits|Deviation Handling|Documentation,B.Com,15,Referral Bonus|Annual Retreat|Paid Time Off|Stock Options (ESOPs)|Work From Home Allowance,"Genomix Ltd is hiring a QA Executive - Pharma for its Bengaluru team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to GMP and SOPs. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of GMP, SOPs, Audits, Deviation Handling. Good analytical and problem-solving abilities.",2026-09-11,2026-10-21,Active,31,372,False
JOB00920,REC0082,CMP033,LearnLoop Pvt Ltd,Senior Instructional Designer,Content,Education & EdTech,Full-time,Senior,On-site,Jaipur,Rajasthan,India,6,9,1000000,1350000,Per Year,INR,10.0,13.5,Articulate 360|Storyboarding|eLearning|Adult Learning|Video Editing,Any Graduate,1,Stock Options (ESOPs)|Performance Bonus|Referral Bonus|Relocation Assistance|Meal Coupons|Annual Retreat,"LearnLoop Pvt Ltd is hiring a Senior Instructional Designer for its Jaipur team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Articulate 360 and Storyboarding. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Articulate 360, Storyboarding, eLearning, Adult Learning. Team player with ownership mindset.",2026-09-05,2026-11-21,Active,57,684,False
JOB00921,REC0040,CMP016,Lumina Bank Solutions Pvt Ltd,Compliance Officer,Legal & Compliance,Fintech & Banking,Contract,Mid-Level,On-site,Gurugram,Haryana,India,3,5,900000,1200000,Per Year,INR,9.0,12.0,RBI Regulations|AML|KYC|Audit|Risk Assessment,BBA,8,Annual Retreat|Meal Coupons|Health Insurance|Stock Options (ESOPs),"Lumina Bank Solutions Pvt Ltd is hiring a Compliance Officer for its Gurugram team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to RBI Regulations and AML. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Apply KYC best practices and continuously improve existing processes. Requirements: hands-on knowledge of RBI Regulations, AML, KYC, Audit. Willingness to learn new technologies.",2026-08-05,2026-09-28,Active,206,3090,False
JOB00922,REC0066,CMP027,MediCore Ltd,Healthcare Data Analyst,Data & Analytics,Healthcare & Pharma,Full-time,Fresher,Hybrid,Bengaluru,Karnataka,India,0,1,550000,650000,Per Year,INR,5.5,6.5,SQL|Python|Healthcare Analytics|Tableau|EMR Systems,B.E/B.Tech,20,Flexible Hours|Annual Retreat|Performance Bonus|Learning & Development Budget|Health Insurance|Referral Bonus,"MediCore Ltd is hiring a Healthcare Data Analyst for its Bengaluru team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Apply Healthcare Analytics best practices and continuously improve existing processes. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of SQL, Python, Healthcare Analytics, Tableau. Good analytical and problem-solving abilities.",2026-09-02,2026-11-20,Paused,140,840,False
JOB00923,REC0039,CMP016,Lumina Bank Solutions Pvt Ltd,Junior Relationship Manager,Sales,Fintech & Banking,Full-time,Junior,On-site,Gurugram,Haryana,India,1,4,550000,750000,Per Year,INR,5.5,7.5,Banking Products|Client Relations|Cross-selling|KYC|Communication,MBA,3,Health Insurance|Referral Bonus|Flexible Hours,"Lumina Bank Solutions Pvt Ltd is hiring a Junior Relationship Manager for its Gurugram team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to Banking Products and Client Relations. (3) Apply Cross-selling best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Banking Products, Client Relations, Cross-selling, KYC. Team player with ownership mindset.",2026-09-01,2026-11-17,Active,75,525,False
JOB00924,REC0096,CMP039,SteelCraft Industries Pvt Ltd,Senior Electrical Engineer,Engineering,Manufacturing & Automotive,Contract,Senior,On-site,Chennai,Tamil Nadu,India,6,9,1650000,2150000,Per Year,INR,16.5,21.5,PLC|SCADA|AutoCAD Electrical|Panel Design|Testing,MCA,15,Work From Home Allowance|Learning & Development Budget|Paid Time Off|Stock Options (ESOPs)|Performance Bonus,"SteelCraft Industries Pvt Ltd is hiring a Senior Electrical Engineer for its Chennai team (on-site). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to PLC and SCADA. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of PLC, SCADA, AutoCAD Electrical, Panel Design. Ability to work in a fast-paced environment.",2026-09-07,2026-10-25,Active,10,70,False
JOB00925,REC0077,CMP031,Genomix Ltd,Senior Pharmacovigilance Associate,Clinical,Healthcare & Pharma,Full-time,Senior,Remote,Delhi,Delhi,India,6,10,1250000,1700000,Per Year,INR,12.5,17.0,Drug Safety|Argus|Case Processing|MedDRA|Reporting,Any Graduate,8,Stock Options (ESOPs)|Meal Coupons|Flexible Hours|Work From Home Allowance|Relocation Assistance|Paid Time Off,"Genomix Ltd is hiring a Senior Pharmacovigilance Associate for its Delhi team (remote). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Apply Case Processing best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Drug Safety, Argus, Case Processing, MedDRA. Willingness to learn new technologies.",2026-08-27,2026-10-12,Active,149,894,False
JOB00926,REC0126,CMP051,Signalix Technologies Pvt Ltd,Associate Social Media Manager,Marketing,Media & Telecom,Full-time,Fresher,Remote,Remote (India),Pan-India,India,0,1,350000,500000,Per Year,INR,3.5,5.0,Content Calendar|Analytics|Canva|Community Management|Copywriting,B.Com,1,Flexible Hours|Performance Bonus|Relocation Assistance,"Signalix Technologies Pvt Ltd is hiring a Associate Social Media Manager for its Remote (India) team (remote). As a leading player in Media & Telecom, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to Content Calendar and Analytics. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Content Calendar, Analytics, Canva, Community Management. Team player with ownership mindset.",2026-08-07,2026-10-09,Active,498,3486,False
JOB00927,REC0040,CMP016,Lumina Bank Solutions Pvt Ltd,Associate Fraud Detection Analyst,Security,Fintech & Banking,Full-time,Fresher,On-site,Gurugram,Haryana,India,0,1,650000,800000,Per Year,INR,6.5,8.0,Fraud Analytics|SQL|Python|Rules Engines|Investigation,M.Tech,10,Referral Bonus|Performance Bonus|Health Insurance,"Lumina Bank Solutions Pvt Ltd is hiring a Associate Fraud Detection Analyst for its Gurugram team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Design, build and maintain solutions related to Fraud Analytics and SQL. (2) Apply Python best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Fraud Analytics, SQL, Python, Rules Engines. Team player with ownership mindset.",2026-09-06,2026-10-03,Active,52,572,False
